date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_AROONOSC,exit0_AROONOSC
2021-12-16,169.29759216308594,41,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[78.57142857142858],[None],[78.57142857142858],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],78.57142857142858,78.57142857142858
2021-12-17,168.1968536376953,41,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[78.57142857142857],[None],[78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],78.57142857142857,78.57142857142857
2021-12-20,166.83078002929688,41,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[50.0],[None],[50.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],50.0,50.0
2021-12-21,170.01502990722656,41,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[50.00000000000001],[None],[50.00000000000001],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],50.00000000000001,50.00000000000001
2021-12-22,172.61949157714844,41,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[50.0],[None],[50.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],50.0,50.0
2021-12-23,173.2484588623047,41,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[50.0],[None],[50.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],50.0,50.0
2021-12-27,177.2288055419922,41,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[42.85714285714286],[None],[42.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],42.85714285714286,42.85714285714286
2021-12-28,176.20664978027344,41,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[35.714285714285715],[None],[35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],35.714285714285715,35.714285714285715
2021-12-29,176.29515075683594,41,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -41, 'order_price': None, 'order_valid': None, 'order_status': 1}",[-35.71428571428572],[None],[-35.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.71428571428572,-35.71428571428572
2021-12-30,175.1354522705078,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.714285714285715],[None],[-35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.714285714285715,-35.714285714285715
2021-12-31,174.5162811279297,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.714285714285715],[None],[-35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.714285714285715,-35.714285714285715
2022-01-03,178.8798828125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.714285714285715],[None],[-35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.714285714285715,-35.714285714285715
2022-01-04,176.609619140625,0,[True],[False],BUY. Shares: 42,Entry conditions met: True,{},"{'order_size': 42, 'order_price': None, 'order_valid': None, 'order_status': 1}",[64.28571428571428],[None],[64.28571428571428],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],64.28571428571428,64.28571428571428
2022-01-05,171.9118194580078,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2022-01-06,169.0420684814453,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2022-01-07,169.20913696289062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2022-01-10,169.22879028320312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2022-01-11,172.06906127929688,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2022-01-12,172.5113525390625,0,[False],[True],NO_TRADE,Entry conditions not met: False,{},{},[-28.57142857142857],[None],[-28.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-28.57142857142857,-28.57142857142857
2022-01-13,169.22879028320312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-28.571428571428577],[None],[-28.571428571428577],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-28.571428571428577,-28.571428571428577
2022-01-14,170.09368896484375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-28.57142857142857],[None],[-28.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-28.57142857142857,-28.57142857142857
2022-01-18,166.8798828125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-28.57142857142857],[None],[-28.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-28.57142857142857,-28.57142857142857
2022-01-19,163.37132263183594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-28.571428571428577],[None],[-28.571428571428577],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-28.571428571428577,-28.571428571428577
2022-01-20,161.6808624267578,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-71.42857142857143],[None],[-71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-71.42857142857143,-71.42857142857143
2022-01-21,159.6169891357422,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-78.57142857142857],[None],[-78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-78.57142857142857,-78.57142857142857
2022-01-24,158.84059143066406,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-85.71428571428571],[None],[-85.71428571428571],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-85.71428571428571,-85.71428571428571
2022-01-25,157.03219604492188,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-92.85714285714286],[None],[-92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-92.85714285714286,-92.85714285714286
2022-01-26,156.94375610351562,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-92.85714285714286],[None],[-92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-92.85714285714286,-92.85714285714286
2022-01-27,156.4818572998047,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-85.71428571428572],[None],[-85.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-85.71428571428572,-85.71428571428572
2022-01-28,167.40078735351562,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-50.0],[None],[-50.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-50.0,-50.0
2022-01-31,171.77426147460938,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-50.0],[None],[-50.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-50.0,-50.0
2022-02-01,171.607177734375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-50.00000000000001],[None],[-50.00000000000001],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-50.00000000000001,-50.00000000000001
2022-02-02,172.81602478027344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-50.0],[None],[-50.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-50.0,-50.0
2022-02-03,169.9265899658203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-50.0],[None],[-50.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-50.0,-50.0
2022-02-04,169.64117431640625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-42.85714285714286],[None],[-42.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-42.85714285714286,-42.85714285714286
2022-02-07,168.9228515625,0,[True],[False],BUY. Shares: 44,Entry conditions met: True,{},"{'order_size': 44, 'order_price': None, 'order_valid': None, 'order_status': 1}",[57.142857142857146],[None],[57.142857142857146],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],57.142857142857146,57.142857142857146
2022-02-08,172.0422821044922,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[57.14285714285715],[None],[57.14285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],57.14285714285715,57.14285714285715
2022-02-09,173.4691925048828,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[57.14285714285714],[None],[57.14285714285714],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],57.14285714285714,57.14285714285714
2022-02-10,169.37551879882812,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.71428571428571],[None],[85.71428571428571],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],85.71428571428571,85.71428571428571
2022-02-11,165.9510040283203,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.71428571428572],[None],[85.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],85.71428571428572,85.71428571428572
2022-02-14,166.18719482421875,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.71428571428572],[None],[85.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],85.71428571428572,85.71428571428572
2022-02-15,170.0348358154297,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[78.57142857142857],[None],[78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],78.57142857142857,78.57142857142857
2022-02-16,169.79867553710938,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2022-02-17,166.18719482421875,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[64.28571428571429],[None],[64.28571428571429],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],64.28571428571429,64.28571428571429
2022-02-18,164.6323699951172,44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[57.142857142857146],[None],[57.142857142857146],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],57.142857142857146,57.142857142857146
2022-02-22,161.6999053955078,44,[False],[True],SELL,Stop loss hit,{'stop_loss': 'Triggered: 161.70 < 164.22'},"{'order_size': -44, 'order_price': None, 'order_valid': None, 'order_status': 1}",[-50.0],[None],[-50.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-50.0,-50.0
2022-02-23,157.51766967773438,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-57.14285714285714],[None],[-57.14285714285714],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-57.14285714285714,-57.14285714285714
2022-02-24,160.1450958251953,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-64.28571428571428],[None],[-64.28571428571428],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-64.28571428571428,-64.28571428571428
2022-02-25,162.221435546875,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-71.42857142857143],[None],[-71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-71.42857142857143,-71.42857142857143
2022-02-28,162.48712158203125,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-71.42857142857143],[None],[-71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-71.42857142857143,-71.42857142857143
2022-03-01,160.59774780273438,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-71.42857142857143],[None],[-71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-71.42857142857143,-71.42857142857143
2022-03-02,163.90419006347656,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-71.42857142857143],[None],[-71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-71.42857142857143,-71.42857142857143
2022-03-03,163.5794677734375,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-71.42857142857143],[None],[-71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-71.42857142857143,-71.42857142857143
2022-03-04,160.56820678710938,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-64.28571428571429],[None],[-64.28571428571429],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-64.28571428571429,-64.28571428571429
2022-03-07,156.75994873046875,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-35.714285714285715],[None],[-35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.714285714285715,-35.714285714285715
2022-03-08,154.9295654296875,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-35.714285714285715],[None],[-35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.714285714285715,-35.714285714285715
2022-03-09,160.3517303466797,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-35.714285714285715],[None],[-35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.714285714285715,-35.714285714285715
2022-03-10,155.99240112304688,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-35.714285714285715],[None],[-35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.714285714285715,-35.714285714285715
2022-03-11,152.2628173828125,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-28.571428571428573],[None],[-28.571428571428573],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-28.571428571428573,-28.571428571428573
2022-03-14,148.2183380126953,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-21.42857142857143],[None],[-21.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-21.42857142857143,-21.42857142857143
2022-03-15,152.6170654296875,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-50.0],[None],[-50.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-50.0,-50.0
2022-03-16,157.04530334472656,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-50.0],[None],[-50.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-50.0,-50.0
2022-03-17,158.05886840820312,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-50.00000000000001],[None],[-50.00000000000001],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-50.00000000000001,-50.00000000000001
2022-03-18,161.36532592773438,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-50.0],[None],[-50.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-50.0,-50.0
2022-03-21,162.74298095703125,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-50.0],[None],[-50.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-50.0,-50.0
2022-03-22,166.1281280517578,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[-50.00000000000001],[None],[-50.00000000000001],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-50.00000000000001,-50.00000000000001
2022-03-23,167.4959716796875,-44,[True],[False],HOLD,Holding position; exit conditions: False,{},{},[42.857142857142854],[None],[42.857142857142854],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],42.857142857142854,42.857142857142854
2022-03-24,171.29443359375,-44,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[50.0],[None],[50.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],50.0,50.0
